Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 69.0.3497.92,,2018-09-14 16:54:43,2018-09-14 16:54:53,10.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:54:53,2018-09-14 16:54:53,0.035s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:54:53,2018-09-14 16:54:53,0.055s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:54:53,2018-09-14 16:54:53,0.015s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/CallOnlyPublicCustomers/nameEmailWithTag,Chrome 69.0.3497.92,Create a Call only public customer through name and Email with tag,2018-09-14 16:54:53,2018-09-14 16:55:37,44.394s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:54:54,2018-09-14 16:55:18,24.660s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:55:18,2018-09-14 16:55:18,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:55:18,2018-09-14 16:55:19,0.625s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:55:19,2018-09-14 16:55:19,0.259s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-14 16:55:19,2018-09-14 16:55:19,0.000s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-14 16:55:19,2018-09-14 16:55:19,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:55:19,2018-09-14 16:55:20,0.323s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:55:20,2018-09-14 16:55:20,0.085s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:55:20,2018-09-14 16:55:20,0.122s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:55:20,2018-09-14 16:55:20,0.620s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:55:20,2018-09-14 16:55:20,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:55:20,2018-09-14 16:55:20,0.095s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:55:20,2018-09-14 16:55:22,2.000s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:55:22,2018-09-14 16:55:22,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:55:22,2018-09-14 16:55:23,0.085s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:55:23,2018-09-14 16:55:23,0.005s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:55:23,2018-09-14 16:55:23,0.015s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:55:23,2018-09-14 16:55:25,2.225s,PASSED
setText,Chrome 69.0.3497.92,Enter the customer name,2018-09-14 16:55:25,2018-09-14 16:55:26,1.398s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:55:26,2018-09-14 16:55:26,0.251s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:55:26,2018-09-14 16:55:27,0.645s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:55:27,2018-09-14 16:55:27,0.276s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:55:27,2018-09-14 16:55:27,0.043s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:55:27,2018-09-14 16:55:37,10.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:55:37,2018-09-14 16:55:37,0.032s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:55:37,2018-09-14 16:55:37,0.060s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:55:37,2018-09-14 16:55:37,0.011s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/CallOnlyPublicCustomers/nameNumberWithTag,Chrome 69.0.3497.92,Create apublic customer through name and number with tag,2018-09-14 16:55:37,2018-09-14 16:56:22,44.148s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:55:38,2018-09-14 16:56:03,24.664s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:56:03,2018-09-14 16:56:03,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:03,2018-09-14 16:56:03,0.766s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:03,2018-09-14 16:56:04,0.269s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-14 16:56:04,2018-09-14 16:56:04,0.000s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-14 16:56:04,2018-09-14 16:56:04,0.001s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:56:04,2018-09-14 16:56:04,0.272s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:04,2018-09-14 16:56:04,0.162s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:56:04,2018-09-14 16:56:04,0.116s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:56:04,2018-09-14 16:56:05,0.562s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:56:05,2018-09-14 16:56:05,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:05,2018-09-14 16:56:05,0.112s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:56:05,2018-09-14 16:56:07,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:56:07,2018-09-14 16:56:07,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:56:07,2018-09-14 16:56:07,0.088s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:56:07,2018-09-14 16:56:07,0.006s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:56:07,2018-09-14 16:56:07,0.014s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:56:07,2018-09-14 16:56:09,2.027s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:56:09,2018-09-14 16:56:10,1.418s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:10,2018-09-14 16:56:11,0.250s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-14 16:56:11,2018-09-14 16:56:11,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-14 16:56:11,2018-09-14 16:56:11,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:56:11,2018-09-14 16:56:11,0.379s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:11,2018-09-14 16:56:12,0.401s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:56:12,2018-09-14 16:56:12,0.012s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:56:12,2018-09-14 16:56:22,10.006s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:56:22,2018-09-14 16:56:22,0.034s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:56:22,2018-09-14 16:56:22,0.054s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:56:22,2018-09-14 16:56:22,0.012s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/CallOnlyPublicCustomers/nameNumWithoutTagPubCust,Chrome 69.0.3497.92,"create a public link though name, Num WithoutTag",2018-09-14 16:56:22,2018-09-14 16:57:07,45.473s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:56:22,2018-09-14 16:56:48,25.772s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:56:48,2018-09-14 16:56:48,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:48,2018-09-14 16:56:48,0.442s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:48,2018-09-14 16:56:49,0.456s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:49,2018-09-14 16:56:49,0.128s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:56:49,2018-09-14 16:56:49,0.205s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:56:49,2018-09-14 16:56:50,0.565s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:56:50,2018-09-14 16:56:50,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:50,2018-09-14 16:56:50,0.146s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:56:50,2018-09-14 16:56:52,2.002s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:56:52,2018-09-14 16:56:52,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:56:52,2018-09-14 16:56:52,0.092s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:56:52,2018-09-14 16:56:52,0.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:56:52,2018-09-14 16:56:52,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:56:52,2018-09-14 16:56:54,2.386s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,,2018-09-14 16:56:54,2018-09-14 16:56:54,0.001s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-14 16:56:54,2018-09-14 16:56:54,0.000s,PASSED
setText,Chrome 69.0.3497.92,Enter the customer name,2018-09-14 16:56:54,2018-09-14 16:56:56,1.529s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:56,2018-09-14 16:56:56,0.296s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-14 16:56:56,2018-09-14 16:56:56,0.002s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-14 16:56:56,2018-09-14 16:56:56,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:56:56,2018-09-14 16:56:57,0.318s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:56:57,2018-09-14 16:56:57,0.379s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:56:57,2018-09-14 16:56:57,0.017s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:56:57,2018-09-14 16:57:07,10.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:57:07,2018-09-14 16:57:07,0.034s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:57:07,2018-09-14 16:57:07,0.063s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:57:07,2018-09-14 16:57:07,0.047s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/CallOnlyPublicCustomers/ValidateEmptyForm,Chrome 69.0.3497.92,validate public customer empty form,2018-09-14 16:57:07,2018-09-14 16:57:56,48.468s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:57:08,2018-09-14 16:57:33,25.825s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:57:33,2018-09-14 16:57:33,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:33,2018-09-14 16:57:34,0.142s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:34,2018-09-14 16:57:34,0.434s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:34,2018-09-14 16:57:34,0.480s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-14 16:57:34,2018-09-14 16:57:34,0.001s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-14 16:57:34,2018-09-14 16:57:34,0.001s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:57:34,2018-09-14 16:57:35,0.249s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:35,2018-09-14 16:57:35,0.095s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:57:35,2018-09-14 16:57:35,0.167s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:57:35,2018-09-14 16:57:36,0.586s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:57:36,2018-09-14 16:57:36,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:36,2018-09-14 16:57:36,0.085s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:57:36,2018-09-14 16:57:38,2.000s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:57:38,2018-09-14 16:57:38,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:57:38,2018-09-14 16:57:38,0.086s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:57:38,2018-09-14 16:57:38,0.006s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:57:38,2018-09-14 16:57:38,0.014s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:57:38,2018-09-14 16:57:40,1.930s,PASSED
setText,Chrome 69.0.3497.92,Enter the customer name,2018-09-14 16:57:40,2018-09-14 16:57:41,1.370s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:41,2018-09-14 16:57:41,0.258s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:57:41,2018-09-14 16:57:41,0.140s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:57:41,2018-09-14 16:57:42,0.086s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:42,2018-09-14 16:57:42,0.123s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:57:42,2018-09-14 16:57:42,0.009s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:57:42,2018-09-14 16:57:52,10.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:57:52,2018-09-14 16:57:52,0.034s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:57:52,2018-09-14 16:57:52,0.076s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:57:52,2018-09-14 16:57:52,0.014s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:57:52,2018-09-14 16:57:56,3.755s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGeneratByNumEmailWithoutTag,Chrome 69.0.3497.92,"Create a public customer through Number, Email without tag",2018-09-14 16:57:56,2018-09-14 16:58:41,45.483s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:57:56,2018-09-14 16:58:23,26.341s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:58:23,2018-09-14 16:58:23,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:58:23,2018-09-14 16:58:23,0.281s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:58:23,2018-09-14 16:58:23,0.300s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:58:23,2018-09-14 16:58:23,0.126s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:58:23,2018-09-14 16:58:24,0.567s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:58:24,2018-09-14 16:58:24,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:58:24,2018-09-14 16:58:24,0.129s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:58:24,2018-09-14 16:58:26,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:58:26,2018-09-14 16:58:26,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:58:26,2018-09-14 16:58:26,0.085s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:58:26,2018-09-14 16:58:26,0.011s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:58:26,2018-09-14 16:58:26,0.009s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:58:26,2018-09-14 16:58:28,2.028s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:58:28,2018-09-14 16:58:30,1.303s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:58:30,2018-09-14 16:58:30,0.264s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-14 16:58:30,2018-09-14 16:58:30,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-14 16:58:30,2018-09-14 16:58:30,0.001s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:58:30,2018-09-14 16:58:30,0.305s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:58:30,2018-09-14 16:58:31,0.708s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:58:31,2018-09-14 16:58:31,0.144s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:58:31,2018-09-14 16:58:31,0.006s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:58:31,2018-09-14 16:58:41,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:58:41,2018-09-14 16:58:41,0.033s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:58:41,2018-09-14 16:58:41,0.061s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:58:41,2018-09-14 16:58:41,0.015s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameAndEmailWithoutTag,Chrome 69.0.3497.92,create a public link with Empty name and Email Id,2018-09-14 16:58:41,2018-09-14 16:59:25,44.270s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:58:42,2018-09-14 16:59:07,25.597s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:59:07,2018-09-14 16:59:07,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:07,2018-09-14 16:59:08,0.645s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:08,2018-09-14 16:59:08,0.386s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:59:08,2018-09-14 16:59:08,0.114s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:59:08,2018-09-14 16:59:09,0.553s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:59:09,2018-09-14 16:59:09,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:09,2018-09-14 16:59:09,0.131s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:59:09,2018-09-14 16:59:11,2.002s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:59:11,2018-09-14 16:59:11,0.001s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:59:11,2018-09-14 16:59:11,0.084s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:59:11,2018-09-14 16:59:11,0.007s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:59:11,2018-09-14 16:59:11,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:59:11,2018-09-14 16:59:13,1.814s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:59:13,2018-09-14 16:59:14,1.341s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:14,2018-09-14 16:59:15,0.251s,PASSED
setText,Chrome 69.0.3497.92,Enter the customer name,2018-09-14 16:59:15,2018-09-14 16:59:15,0.524s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:15,2018-09-14 16:59:15,0.172s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:59:15,2018-09-14 16:59:15,0.004s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:59:15,2018-09-14 16:59:25,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:59:25,2018-09-14 16:59:25,0.037s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:59:25,2018-09-14 16:59:25,0.074s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:59:25,2018-09-14 16:59:25,0.014s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameContactWithoutTag,Chrome 69.0.3497.92,create a public customer with empty name and user id,2018-09-14 16:59:25,2018-09-14 16:59:59,33.570s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:59:26,2018-09-14 16:59:51,24.632s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:59:51,2018-09-14 16:59:51,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:51,2018-09-14 16:59:51,0.751s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:51,2018-09-14 16:59:52,0.305s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:59:52,2018-09-14 16:59:52,0.209s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:59:52,2018-09-14 16:59:52,0.584s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:59:52,2018-09-14 16:59:52,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:52,2018-09-14 16:59:53,0.129s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:59:53,2018-09-14 16:59:55,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:59:55,2018-09-14 16:59:55,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:59:55,2018-09-14 16:59:55,0.089s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:59:55,2018-09-14 16:59:55,0.008s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:59:55,2018-09-14 16:59:55,0.016s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:59:55,2018-09-14 16:59:57,2.221s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:59:57,2018-09-14 16:59:58,1.301s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:58,2018-09-14 16:59:58,0.239s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-14 16:59:58,2018-09-14 16:59:58,0.003s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-14 16:59:58,2018-09-14 16:59:58,0.001s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:59:58,2018-09-14 16:59:59,0.292s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:59:59,2018-09-14 16:59:59,0.176s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameEmailwithTag,Chrome 69.0.3497.92,Create Public customer through Email Id and Tag,2018-09-14 16:59:59,2018-09-14 17:00:45,45.610s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:59:59,2018-09-14 17:00:25,25.883s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 17:00:25,2018-09-14 17:00:25,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 17:00:25,2018-09-14 17:00:26,0.726s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 17:00:26,2018-09-14 17:00:26,0.160s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-14 17:00:26,2018-09-14 17:00:26,0.001s,PASSED
