Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:50:27,2018-09-05 18:50:27,0.254s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:50:27,2018-09-05 18:50:28,0.743s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:50:28,2018-09-05 18:50:28,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:50:28,2018-09-05 18:50:28,0.209s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:50:28,2018-09-05 18:50:30,2.003s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:50:30,2018-09-05 18:50:30,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:50:30,2018-09-05 18:50:30,0.263s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:50:30,2018-09-05 18:50:30,0.026s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:50:30,2018-09-05 18:50:30,0.039s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:50:30,2018-09-05 18:50:32,1.990s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:50:32,2018-09-05 18:50:34,2.101s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:50:34,2018-09-05 18:50:35,0.329s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the customer number,2018-09-05 18:50:35,2018-09-05 18:50:35,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 18:50:35,2018-09-05 18:50:35,0.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:50:35,2018-09-05 18:50:36,1.038s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:50:36,2018-09-05 18:50:36,0.580s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:50:36,2018-09-05 18:50:37,0.125s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:50:37,2018-09-05 18:50:47,10.000s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:50:47,2018-09-05 18:50:47,0.058s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:50:47,2018-09-05 18:50:47,0.139s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:50:47,2018-09-05 18:50:47,0.050s,PASSED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/CallOnlyPublicCustomers/nameNumWithoutTagPubCust,Chrome 68.0.3440.106,"create a public link though name, Num WithoutTag",2018-09-05 18:50:47,2018-09-05 18:51:36,48.776s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:50:47,2018-09-05 18:51:13,26.067s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:51:13,2018-09-05 18:51:13,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:51:13,2018-09-05 18:51:14,0.698s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:51:14,2018-09-05 18:51:15,0.959s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:51:15,2018-09-05 18:51:15,0.533s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:51:15,2018-09-05 18:51:16,0.520s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:51:16,2018-09-05 18:51:17,0.883s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:51:17,2018-09-05 18:51:17,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:51:17,2018-09-05 18:51:17,0.394s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:51:17,2018-09-05 18:51:19,2.002s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:51:19,2018-09-05 18:51:19,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:51:19,2018-09-05 18:51:19,0.095s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:51:19,2018-09-05 18:51:19,0.019s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:51:19,2018-09-05 18:51:19,0.012s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:51:19,2018-09-05 18:51:21,1.839s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:51:21,2018-09-05 18:51:21,0.000s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:51:21,2018-09-05 18:51:21,0.001s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:51:21,2018-09-05 18:51:24,2.550s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:51:24,2018-09-05 18:51:24,0.498s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the customer number,2018-09-05 18:51:24,2018-09-05 18:51:24,0.003s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 18:51:24,2018-09-05 18:51:24,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:51:24,2018-09-05 18:51:25,0.567s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:51:25,2018-09-05 18:51:25,0.452s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:51:25,2018-09-05 18:51:25,0.109s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:51:25,2018-09-05 18:51:35,10.001s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:51:35,2018-09-05 18:51:35,0.058s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:51:35,2018-09-05 18:51:36,0.068s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:51:36,2018-09-05 18:51:36,0.022s,PASSED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/CallOnlyPublicCustomers/ValidateEmptyForm,Chrome 68.0.3440.106,validate public customer empty form,2018-09-05 18:51:36,2018-09-05 18:52:35,59.210s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:51:36,2018-09-05 18:52:04,27.800s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:52:04,2018-09-05 18:52:04,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:04,2018-09-05 18:52:05,0.863s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:05,2018-09-05 18:52:05,0.521s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:05,2018-09-05 18:52:07,1.126s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,Enter a Tag,2018-09-05 18:52:07,2018-09-05 18:52:07,0.001s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:52:07,2018-09-05 18:52:07,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:52:07,2018-09-05 18:52:07,0.560s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:07,2018-09-05 18:52:07,0.199s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:52:07,2018-09-05 18:52:08,0.233s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:52:08,2018-09-05 18:52:08,0.661s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:52:08,2018-09-05 18:52:08,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:08,2018-09-05 18:52:08,0.187s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:52:08,2018-09-05 18:52:10,2.002s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:52:10,2018-09-05 18:52:10,0.001s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:52:10,2018-09-05 18:52:11,0.128s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:52:11,2018-09-05 18:52:11,0.011s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:52:11,2018-09-05 18:52:11,0.019s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:52:11,2018-09-05 18:52:14,3.268s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:52:14,2018-09-05 18:52:16,2.683s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:16,2018-09-05 18:52:17,0.458s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:52:17,2018-09-05 18:52:17,0.287s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:52:17,2018-09-05 18:52:18,0.349s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:18,2018-09-05 18:52:18,0.476s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:52:18,2018-09-05 18:52:18,0.057s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:52:18,2018-09-05 18:52:28,10.000s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:52:28,2018-09-05 18:52:28,0.065s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:52:28,2018-09-05 18:52:28,0.080s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:52:28,2018-09-05 18:52:28,0.038s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:52:28,2018-09-05 18:52:35,6.454s,PASSED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/SimplePublicCustomers/pubCustGeneratByNumEmailWithoutTag,Chrome 68.0.3440.106,"Create a public customer through Number, Email without tag",2018-09-05 18:52:35,2018-09-05 18:53:33,58.573s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:52:36,2018-09-05 18:53:08,31.948s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:53:08,2018-09-05 18:53:08,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:53:08,2018-09-05 18:53:09,1.373s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:53:09,2018-09-05 18:53:10,1.280s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:53:10,2018-09-05 18:53:11,0.378s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:53:11,2018-09-05 18:53:11,0.730s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:53:11,2018-09-05 18:53:11,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:53:11,2018-09-05 18:53:12,0.420s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:53:12,2018-09-05 18:53:14,2.002s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:53:14,2018-09-05 18:53:14,0.001s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:53:14,2018-09-05 18:53:14,0.176s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:53:14,2018-09-05 18:53:14,0.064s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:53:14,2018-09-05 18:53:14,0.085s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:53:14,2018-09-05 18:53:17,2.680s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:53:17,2018-09-05 18:53:19,2.546s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:53:19,2018-09-05 18:53:20,0.493s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the customer number,2018-09-05 18:53:20,2018-09-05 18:53:20,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 18:53:20,2018-09-05 18:53:20,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:53:20,2018-09-05 18:53:21,0.654s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:53:21,2018-09-05 18:53:22,1.406s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:53:22,2018-09-05 18:53:22,0.461s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:53:22,2018-09-05 18:53:22,0.090s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:53:22,2018-09-05 18:53:32,10.008s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:53:32,2018-09-05 18:53:33,0.528s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:53:33,2018-09-05 18:53:33,0.177s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:53:33,2018-09-05 18:53:33,0.131s,PASSED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameAndEmailWithoutTag,Chrome 68.0.3440.106,create a public link with Empty name and Email Id,2018-09-05 18:53:33,2018-09-05 18:54:28,55.019s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:53:34,2018-09-05 18:54:04,30.030s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:54:04,2018-09-05 18:54:04,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:54:04,2018-09-05 18:54:05,1.043s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:54:05,2018-09-05 18:54:07,1.415s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:54:07,2018-09-05 18:54:07,0.628s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:54:07,2018-09-05 18:54:08,0.872s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:54:08,2018-09-05 18:54:08,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:54:08,2018-09-05 18:54:08,0.370s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:54:08,2018-09-05 18:54:10,2.002s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:54:10,2018-09-05 18:54:10,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:54:10,2018-09-05 18:54:11,0.187s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:54:11,2018-09-05 18:54:11,0.043s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:54:11,2018-09-05 18:54:11,0.029s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:54:11,2018-09-05 18:54:13,2.602s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:54:13,2018-09-05 18:54:16,2.746s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:54:16,2018-09-05 18:54:17,0.502s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:54:17,2018-09-05 18:54:18,1.240s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:54:18,2018-09-05 18:54:18,0.337s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:54:18,2018-09-05 18:54:18,0.068s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:54:18,2018-09-05 18:54:28,10.001s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:54:28,2018-09-05 18:54:28,0.091s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:54:28,2018-09-05 18:54:28,0.040s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:54:28,2018-09-05 18:54:28,0.069s,PASSED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameContactWithoutTag,Chrome 68.0.3440.106,create a public customer with empty name and user id,2018-09-05 18:54:28,2018-09-05 18:55:09,40.776s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:54:29,2018-09-05 18:55:00,30.729s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:55:00,2018-09-05 18:55:00,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:55:00,2018-09-05 18:55:00,0.373s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:55:00,2018-09-05 18:55:01,0.317s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:55:01,2018-09-05 18:55:01,0.625s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:55:01,2018-09-05 18:55:02,0.681s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:55:02,2018-09-05 18:55:02,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:55:02,2018-09-05 18:55:02,0.149s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:55:02,2018-09-05 18:55:04,2.001s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:55:04,2018-09-05 18:55:04,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:55:04,2018-09-05 18:55:04,0.133s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:55:04,2018-09-05 18:55:04,0.029s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:55:04,2018-09-05 18:55:04,0.015s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:55:04,2018-09-05 18:55:06,2.101s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:55:06,2018-09-05 18:55:08,1.685s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:55:08,2018-09-05 18:55:08,0.214s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the customer number,2018-09-05 18:55:08,2018-09-05 18:55:08,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 18:55:08,2018-09-05 18:55:08,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:55:08,2018-09-05 18:55:09,0.701s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:55:09,2018-09-05 18:55:09,0.277s,PASSED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameEmailwithTag,Chrome 68.0.3440.106,Create Public customer through Email Id and Tag,2018-09-05 18:55:09,2018-09-05 19:05:14,10m - 5.226s,FAILED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:55:10,2018-09-05 19:05:14,10m - 4.765s,FAILED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/SimplePublicCustomers/PubCustGenerateThroughNameAndContactWithoutTag,Chrome 68.0.3440.106,create a public customer with name and customer ID,2018-09-05 19:05:14,2018-09-05 19:06:00,45.479s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 19:05:15,2018-09-05 19:05:41,26.205s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 19:05:41,2018-09-05 19:05:41,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:05:41,2018-09-05 19:05:41,0.290s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:05:41,2018-09-05 19:05:41,0.264s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 19:05:41,2018-09-05 19:05:42,0.333s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 19:05:42,2018-09-05 19:05:42,0.700s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 19:05:42,2018-09-05 19:05:42,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:05:42,2018-09-05 19:05:43,0.161s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 19:05:43,2018-09-05 19:05:45,2.001s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 19:05:45,2018-09-05 19:05:45,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 19:05:45,2018-09-05 19:05:45,0.087s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 19:05:45,2018-09-05 19:05:45,0.013s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 19:05:45,2018-09-05 19:05:45,0.019s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 19:05:45,2018-09-05 19:05:47,2.119s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 19:05:47,2018-09-05 19:05:47,0.001s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 19:05:47,2018-09-05 19:05:47,0.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 19:05:47,2018-09-05 19:05:48,1.577s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:05:48,2018-09-05 19:05:49,0.343s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the customer number,2018-09-05 19:05:49,2018-09-05 19:05:49,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 19:05:49,2018-09-05 19:05:49,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 19:05:49,2018-09-05 19:05:49,0.472s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:05:49,2018-09-05 19:05:50,0.267s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 19:05:50,2018-09-05 19:05:50,0.050s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 19:05:50,2018-09-05 19:06:00,10.001s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 19:06:00,2018-09-05 19:06:00,0.096s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 19:06:00,2018-09-05 19:06:00,0.138s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 19:06:00,2018-09-05 19:06:00,0.043s,PASSED
,,,,,,
Test Cases/completed/TestCases6_Public Customers/SimplePublicCustomers/pubCustGenerateThroughNameEmaiIIdWithTag,Chrome 68.0.3440.106,,2018-09-05 19:06:00,2018-09-05 19:06:44,44.592s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 19:06:01,2018-09-05 19:06:26,25.310s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 19:06:26,2018-09-05 19:06:26,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:06:26,2018-09-05 19:06:26,0.391s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:06:26,2018-09-05 19:06:27,0.285s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,Enter a Tag,2018-09-05 19:06:27,2018-09-05 19:06:27,0.000s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 19:06:27,2018-09-05 19:06:27,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 19:06:27,2018-09-05 19:06:27,0.323s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 19:06:27,2018-09-05 19:06:27,0.098s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 19:06:27,2018-09-05 19:06:28,0.587s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 19:06:28,2018-09-05 19:06:28,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 19:06:28,2018-09-05 19:06:28,0.107s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 19:06:28,2018-09-05 19:06:30,2.001s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 19:06:30,2018-09-05 19:06:30,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 19:06:30,2018-09-05 19:06:30,0.084s,PASSED
