Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:34:05,2018-09-15 11:34:39,33.877s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:34:39,2018-09-15 11:34:39,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:34:39,2018-09-15 11:34:39,0.260s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:34:39,2018-09-15 11:34:40,0.618s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-15 11:34:40,2018-09-15 11:34:40,0.000s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-15 11:34:40,2018-09-15 11:34:40,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:34:40,2018-09-15 11:34:40,0.373s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:34:40,2018-09-15 11:34:40,0.088s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:34:40,2018-09-15 11:34:41,0.215s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:34:41,2018-09-15 11:34:41,0.645s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:34:41,2018-09-15 11:34:41,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:34:41,2018-09-15 11:34:41,0.182s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:34:41,2018-09-15 11:34:43,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:34:43,2018-09-15 11:34:43,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:34:43,2018-09-15 11:34:43,0.089s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:34:43,2018-09-15 11:34:44,0.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:34:44,2018-09-15 11:34:44,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:34:44,2018-09-15 11:34:46,2.369s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:34:46,2018-09-15 11:34:48,1.956s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:34:48,2018-09-15 11:34:48,0.235s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-15 11:34:48,2018-09-15 11:34:48,0.000s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-15 11:34:48,2018-09-15 11:34:48,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:34:48,2018-09-15 11:34:49,0.649s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:34:49,2018-09-15 11:34:49,0.399s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:34:49,2018-09-15 11:34:49,0.028s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:34:49,2018-09-15 11:34:59,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:34:59,2018-09-15 11:34:59,0.037s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:34:59,2018-09-15 11:34:59,0.059s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:34:59,2018-09-15 11:34:59,0.020s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/CallOnlyPublicCustomers/nameNumWithoutTagPubCust,Chrome 69.0.3497.92,"create a public link though name, Num WithoutTag",2018-09-15 11:34:59,2018-09-15 11:35:54,54.994s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:35:00,2018-09-15 11:35:35,35.600s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:35:35,2018-09-15 11:35:35,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:35:35,2018-09-15 11:35:36,0.195s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:35:36,2018-09-15 11:35:36,0.550s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:35:36,2018-09-15 11:35:36,0.215s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:35:36,2018-09-15 11:35:36,0.092s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:35:36,2018-09-15 11:35:37,0.558s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:35:37,2018-09-15 11:35:37,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:35:37,2018-09-15 11:35:37,0.135s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:35:37,2018-09-15 11:35:39,2.000s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:35:39,2018-09-15 11:35:39,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:35:39,2018-09-15 11:35:39,0.090s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:35:39,2018-09-15 11:35:39,0.014s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:35:39,2018-09-15 11:35:39,0.011s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:35:39,2018-09-15 11:35:42,2.288s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,,2018-09-15 11:35:42,2018-09-15 11:35:42,0.001s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-15 11:35:42,2018-09-15 11:35:42,0.001s,PASSED
setText,Chrome 69.0.3497.92,Enter the customer name,2018-09-15 11:35:42,2018-09-15 11:35:43,1.528s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:35:43,2018-09-15 11:35:43,0.330s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-15 11:35:43,2018-09-15 11:35:43,0.004s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-15 11:35:43,2018-09-15 11:35:43,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:35:43,2018-09-15 11:35:44,0.341s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:35:44,2018-09-15 11:35:44,0.302s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:35:44,2018-09-15 11:35:44,0.015s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:35:44,2018-09-15 11:35:54,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:35:54,2018-09-15 11:35:54,0.037s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:35:54,2018-09-15 11:35:54,0.105s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:35:54,2018-09-15 11:35:54,0.015s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/CallOnlyPublicCustomers/ValidateEmptyForm,Chrome 69.0.3497.92,validate public customer empty form,2018-09-15 11:35:54,2018-09-15 11:36:46,51.306s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:35:55,2018-09-15 11:36:23,28.899s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:36:23,2018-09-15 11:36:23,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:23,2018-09-15 11:36:24,0.709s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:24,2018-09-15 11:36:25,0.299s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:25,2018-09-15 11:36:25,0.378s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-15 11:36:25,2018-09-15 11:36:25,0.001s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-15 11:36:25,2018-09-15 11:36:25,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:36:25,2018-09-15 11:36:25,0.253s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:25,2018-09-15 11:36:25,0.092s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:36:25,2018-09-15 11:36:25,0.193s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:36:25,2018-09-15 11:36:26,0.617s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:36:26,2018-09-15 11:36:26,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:26,2018-09-15 11:36:26,0.130s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:36:26,2018-09-15 11:36:28,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:36:28,2018-09-15 11:36:28,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:36:28,2018-09-15 11:36:28,0.085s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:36:28,2018-09-15 11:36:28,0.012s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:36:28,2018-09-15 11:36:28,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:36:28,2018-09-15 11:36:30,1.983s,PASSED
setText,Chrome 69.0.3497.92,Enter the customer name,2018-09-15 11:36:30,2018-09-15 11:36:32,1.884s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:32,2018-09-15 11:36:32,0.217s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:36:32,2018-09-15 11:36:33,0.249s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:36:33,2018-09-15 11:36:33,0.090s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:33,2018-09-15 11:36:33,0.092s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:36:33,2018-09-15 11:36:33,0.011s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:36:33,2018-09-15 11:36:43,10.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:36:43,2018-09-15 11:36:43,0.034s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:36:43,2018-09-15 11:36:43,0.112s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:36:43,2018-09-15 11:36:43,0.013s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:36:43,2018-09-15 11:36:46,2.609s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGeneratByNumEmailWithoutTag,Chrome 69.0.3497.92,"Create a public customer through Number, Email without tag",2018-09-15 11:36:46,2018-09-15 11:37:33,47.083s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:36:46,2018-09-15 11:37:14,28.080s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:37:14,2018-09-15 11:37:14,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:37:14,2018-09-15 11:37:14,0.173s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:37:14,2018-09-15 11:37:15,0.378s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:37:15,2018-09-15 11:37:15,0.229s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:37:15,2018-09-15 11:37:16,0.619s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:37:16,2018-09-15 11:37:16,0.008s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:37:16,2018-09-15 11:37:16,0.095s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:37:16,2018-09-15 11:37:18,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:37:18,2018-09-15 11:37:18,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:37:18,2018-09-15 11:37:18,0.085s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:37:18,2018-09-15 11:37:18,0.011s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:37:18,2018-09-15 11:37:18,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:37:18,2018-09-15 11:37:20,1.788s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:37:20,2018-09-15 11:37:21,1.344s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:37:21,2018-09-15 11:37:21,0.218s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-15 11:37:21,2018-09-15 11:37:21,0.004s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-15 11:37:21,2018-09-15 11:37:21,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:37:21,2018-09-15 11:37:22,0.326s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:37:22,2018-09-15 11:37:22,0.800s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:37:22,2018-09-15 11:37:23,0.150s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:37:23,2018-09-15 11:37:23,0.012s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:37:23,2018-09-15 11:37:33,10.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:37:33,2018-09-15 11:37:33,0.044s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:37:33,2018-09-15 11:37:33,0.057s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:37:33,2018-09-15 11:37:33,0.019s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameAndEmailWithoutTag,Chrome 69.0.3497.92,create a public link with Empty name and Email Id,2018-09-15 11:37:33,2018-09-15 11:38:25,52.649s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:37:33,2018-09-15 11:38:02,28.830s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:38:02,2018-09-15 11:38:02,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:38:02,2018-09-15 11:38:02,0.370s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:38:02,2018-09-15 11:38:03,0.447s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:38:03,2018-09-15 11:38:03,0.151s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:38:03,2018-09-15 11:38:04,0.638s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:38:04,2018-09-15 11:38:04,0.004s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:38:04,2018-09-15 11:38:04,0.192s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:38:04,2018-09-15 11:38:06,2.005s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:38:06,2018-09-15 11:38:06,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:38:06,2018-09-15 11:38:06,0.086s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:38:06,2018-09-15 11:38:06,0.007s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:38:06,2018-09-15 11:38:06,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:38:06,2018-09-15 11:38:11,4.631s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:38:11,2018-09-15 11:38:14,3.291s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:38:14,2018-09-15 11:38:14,0.250s,PASSED
setText,Chrome 69.0.3497.92,Enter the customer name,2018-09-15 11:38:14,2018-09-15 11:38:15,0.752s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:38:15,2018-09-15 11:38:15,0.256s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:38:15,2018-09-15 11:38:15,0.022s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:38:15,2018-09-15 11:38:25,10.004s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:38:25,2018-09-15 11:38:25,0.039s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:38:25,2018-09-15 11:38:25,0.059s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:38:25,2018-09-15 11:38:25,0.024s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameContactWithoutTag,Chrome 69.0.3497.92,create a public customer with empty name and user id,2018-09-15 11:38:25,2018-09-15 11:39:13,47.980s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:38:26,2018-09-15 11:39:01,35.571s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:39:01,2018-09-15 11:39:01,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:01,2018-09-15 11:39:02,0.257s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:02,2018-09-15 11:39:02,0.454s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:39:02,2018-09-15 11:39:02,0.176s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:39:02,2018-09-15 11:39:03,1.112s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:39:03,2018-09-15 11:39:03,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:03,2018-09-15 11:39:03,0.100s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:39:03,2018-09-15 11:39:05,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:39:05,2018-09-15 11:39:05,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:39:05,2018-09-15 11:39:06,0.084s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:39:06,2018-09-15 11:39:06,0.008s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:39:06,2018-09-15 11:39:06,0.016s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:39:06,2018-09-15 11:39:10,4.234s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:39:10,2018-09-15 11:39:12,2.361s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:12,2018-09-15 11:39:12,0.226s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 69.0.3497.92,Enter the customer number,2018-09-15 11:39:12,2018-09-15 11:39:12,0.000s,PASSED
Statement - Mobile_Number = number,Chrome 69.0.3497.92,,2018-09-15 11:39:12,2018-09-15 11:39:12,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:39:12,2018-09-15 11:39:13,0.526s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:13,2018-09-15 11:39:13,0.412s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/pubCustGenerateThroughEmptyNameEmailwithTag,Chrome 69.0.3497.92,Create Public customer through Email Id and Tag,2018-09-15 11:39:13,2018-09-15 11:40:10,56.588s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:39:14,2018-09-15 11:39:48,34.677s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:39:48,2018-09-15 11:39:48,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:48,2018-09-15 11:39:49,0.377s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:49,2018-09-15 11:39:49,0.489s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-15 11:39:49,2018-09-15 11:39:49,0.000s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-15 11:39:49,2018-09-15 11:39:49,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:39:49,2018-09-15 11:39:49,0.233s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:39:49,2018-09-15 11:39:50,0.265s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:39:50,2018-09-15 11:39:50,0.573s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:39:50,2018-09-15 11:39:50,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:50,2018-09-15 11:39:50,0.158s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:39:50,2018-09-15 11:39:52,2.000s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:39:52,2018-09-15 11:39:52,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:39:52,2018-09-15 11:39:53,0.085s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:39:53,2018-09-15 11:39:53,0.015s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:39:53,2018-09-15 11:39:53,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:39:53,2018-09-15 11:39:55,2.585s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:39:55,2018-09-15 11:39:59,3.345s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:59,2018-09-15 11:39:59,0.219s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:39:59,2018-09-15 11:39:59,0.713s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:39:59,2018-09-15 11:40:00,0.276s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:40:00,2018-09-15 11:40:00,0.008s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:40:00,2018-09-15 11:40:10,10.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:40:10,2018-09-15 11:40:10,0.034s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:40:10,2018-09-15 11:40:10,0.058s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:40:10,2018-09-15 11:40:10,0.030s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/SimplePublicCustomers/PubCustGenerateThroughNameAndContactWithoutTag,Chrome 69.0.3497.92,create a public customer with name and customer ID,2018-09-15 11:40:10,2018-09-15 11:41:06,56.271s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:40:10,2018-09-15 11:40:45,34.390s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:40:45,2018-09-15 11:40:45,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:40:45,2018-09-15 11:40:45,0.195s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:40:45,2018-09-15 11:40:45,0.389s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:40:45,2018-09-15 11:40:46,0.146s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:40:46,2018-09-15 11:40:46,0.591s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:40:46,2018-09-15 11:40:46,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:40:46,2018-09-15 11:40:46,0.203s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:40:46,2018-09-15 11:40:48,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:40:48,2018-09-15 11:40:48,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:40:48,2018-09-15 11:40:48,0.097s,PASSED
